"global_id";"ID";"Year";"Month";"Name";"NumberOfPersons";
"global_id";"Код";"Год";"Месяц";"Имя";"Количество человек";
"37750243";"1";"2015";"январь";"Александр";"253";
"37750244";"2";"2015";"январь";"Михаил";"247";
"37750245";"3";"2015";"январь";"Иван";"226";
"37750246";"4";"2015";"январь";"Максим";"208";
"37750247";"5";"2015";"январь";"Артём";"190";
"62361364";"6";"2015";"январь";"Даниил";"171";
"62361365";"7";"2015";"январь";"Дмитрий";"164";
"62361366";"8";"2015";"январь";"Кирилл";"151";
"62361367";"9";"2015";"январь";"Андрей";"130";
"62361368";"10";"2015";"январь";"Егор";"126";
"62361369";"11";"2015";"январь";"Илья";"122";
"62361370";"12";"2015";"январь";"Алексей";"108";
"62361371";"13";"2015";"январь";"Владимир";"107";
"62361372";"14";"2015";"январь";"Матвей";"102";
"62361373";"15";"2015";"январь";"Тимофей";"102";
"62361374";"16";"2015";"январь";"Ярослав";"91";
"62361375";"17";"2015";"январь";"Роман";"90";
"62361376";"18";"2015";"январь";"Фёдор";"87";
"62361377";"19";"2015";"январь";"Никита";"87";
"62361378";"20";"2015";"январь";"Марк";"85";
"62361379";"21";"2015";"январь";"Сергей";"84";
"62361380";"22";"2015";"январь";"Николай";"70";
"62361381";"23";"2015";"январь";"Владислав";"63";
"62361382";"24";"2015";"январь";"Степан";"61";
"62361383";"25";"2015";"январь";"Глеб";"57";
"62361384";"26";"2015";"январь";"Лев";"51";
"62361385";"27";"2015";"январь";"Павел";"51";
"62361387";"28";"2015";"январь";"Евгений";"50";
"62361388";"29";"2015";"январь";"Арсений";"49";
"62361389";"30";"2015";"январь";"Константин";"49";
"62361390";"31";"2015";"январь";"Георгий";"48";
"62361392";"32";"2015";"январь";"Григорий";"46";
"62361393";"33";"2015";"январь";"Тимур";"44";
"62361394";"34";"2015";"январь";"Макар";"40";
"62361396";"35";"2015";"январь";"Игорь";"39";
"62361397";"36";"2015";"январь";"Руслан";"36";
"62361398";"37";"2015";"январь";"Пётр";"36";
"62361400";"38";"2015";"январь";"Виктор";"35";
"62361401";"39";"2015";"январь";"Денис";"35";
"62361402";"40";"2015";"январь";"Семён";"34";
"62361404";"41";"2015";"январь";"Платон";"33";
"62361405";"42";"2015";"январь";"Артемий";"32";
"62361406";"43";"2015";"январь";"Богдан";"31";
"62361407";"44";"2015";"январь";"Василий";"30";
"62361409";"45";"2015";"январь";"Юрий";"30";
"62361410";"46";"2015";"январь";"Давид";"29";
"62361411";"47";"2015";"январь";"Данила";"29";
"62361412";"48";"2015";"январь";"Леонид";"28";
"62361413";"49";"2015";"январь";"Антон";"28";
"62361414";"50";"2015";"январь";"Вячеслав";"26";
"62361415";"51";"2015";"январь";"Амир";"26";
"62361416";"52";"2015";"январь";"Захар";"25";
"62361417";"53";"2015";"январь";"Мирон";"25";
"62361418";"54";"2015";"январь";"Савелий";"23";
"62361419";"55";"2015";"январь";"Всеволод";"21";
"62361420";"56";"2015";"январь";"Артур";"20";
"62361421";"57";"2015";"январь";"Адам";"19";
"62361422";"58";"2015";"январь";"Елисей";"19";
"62361423";"59";"2015";"январь";"Родион";"18";
"62361424";"60";"2015";"январь";"Олег";"18";
"62361425";"61";"2015";"январь";"Филипп";"17";
"62361427";"62";"2015";"январь";"Даниэль";"17";
"62361428";"63";"2015";"январь";"Вадим";"17";
"62361429";"64";"2015";"январь";"Лука";"17";
"62361430";"65";"2015";"январь";"Демид";"16";
"62361431";"66";"2015";"январь";"Умар";"15";
"62361432";"67";"2015";"январь";"Святослав";"15";
"62361433";"68";"2015";"январь";"Ян";"14";
"62361434";"69";"2015";"январь";"Дамир";"14";
"62361435";"70";"2015";"январь";"Данил";"14";
"62361436";"71";"2015";"январь";"Тихон";"13";
"62361437";"72";"2015";"январь";"Борис";"13";
"62361438";"73";"2015";"январь";"Гордей";"13";
"62361439";"74";"2015";"январь";"Артем";"12";
"62361440";"75";"2015";"январь";"Роберт";"11";
"62361441";"76";"2015";"январь";"Серафим";"11";
"62361442";"77";"2015";"январь";"Мирослав";"11";
"62361443";"78";"2015";"январь";"Валерий";"11";
"62361444";"79";"2015";"январь";"Виталий";"11";
"62361445";"80";"2015";"январь";"Мухаммад";"10";
"62361447";"81";"2015";"январь";"Марат";"10";
"62361448";"82";"2015";"январь";"Станислав";"10";
"62361449";"83";"2015";"январь";"Муслим";"10";
"62361450";"84";"2015";"январь";"Амин";"9";
"62361451";"85";"2015";"январь";"Герман";"9";
"62361452";"86";"2015";"январь";"Камиль";"9";
"62361453";"87";"2015";"январь";"Савва";"9";
"62361454";"88";"2015";"январь";"Али";"9";
"62361455";"89";"2015";"январь";"Тамерлан";"8";
"62361456";"90";"2015";"январь";"Юсуф";"8";
"62361457";"91";"2015";"январь";"Яков";"8";
"62361458";"92";"2015";"январь";"Рустам";"8";
"62361459";"93";"2015";"январь";"Эмиль";"7";
"62361460";"94";"2015";"январь";"Билал";"7";
"62361461";"95";"2015";"январь";"Нурислам";"7";
"62361462";"96";"2015";"январь";"Данис";"6";
"62361463";"97";"2015";"январь";"Ислам";"6";
"62361464";"98";"2015";"январь";"Эрик";"6";
"62361465";"99";"2015";"январь";"Игнат";"6";
"62365937";"736";"2015";"август";"Артемий";"47";
"62365938";"737";"2015";"август";"Мирон";"47";
"62365939";"738";"2015";"август";"Семён";"46";
"62365940";"739";"2015";"август";"Григорий";"45";
"62365941";"740";"2015";"август";"Евгений";"43";
"62365942";"741";"2015";"август";"Леонид";"42";
"62365943";"742";"2015";"август";"Антон";"40";
"62365944";"743";"2015";"август";"Игорь";"36";
"62365945";"744";"2015";"август";"Пётр";"33";
"62365946";"745";"2015";"август";"Данила";"32";
"62365947";"746";"2015";"август";"Захар";"29";
"62365948";"747";"2015";"август";"Богдан";"28";
"62365949";"748";"2015";"август";"Даниэль";"27";
"62365950";"749";"2015";"август";"Руслан";"27";
"62365951";"750";"2015";"август";"Василий";"26";
"62365952";"751";"2015";"август";"Олег";"25";
"62365953";"752";"2015";"август";"Вадим";"24";
"62365954";"753";"2015";"август";"Виктор";"24";
"62365956";"754";"2015";"август";"Дамир";"24";
"62365957";"755";"2015";"август";"Тихон";"24";
"62365958";"756";"2015";"август";"Юрий";"23";
"62365959";"757";"2015";"август";"Демид";"22";
"62365960";"758";"2015";"август";"Герман";"21";
"62365961";"759";"2015";"август";"Амир";"20";
"62365962";"760";"2015";"август";"Савва";"20";
"62365963";"761";"2015";"август";"Савелий";"20";
"62365964";"762";"2015";"август";"Вячеслав";"19";
"62365965";"763";"2015";"август";"Елисей";"19";
"62365966";"764";"2015";"август";"Родион";"19";
"62365967";"765";"2015";"август";"Данил";"18";
"62365968";"766";"2015";"август";"Святослав";"18";
"62365969";"767";"2015";"август";"Роберт";"17";
"62365970";"768";"2015";"август";"Лука";"16";
"62365971";"769";"2015";"август";"Мухаммад";"16";
"62365972";"770";"2015";"август";"Станислав";"16";
"62365973";"771";"2015";"август";"Умар";"16";
"62365974";"772";"2015";"август";"Мирослав";"15";
"62365975";"773";"2015";"август";"Али";"14";
"62365976";"774";"2015";"август";"Артур";"14";
"62365977";"775";"2015";"август";"Всеволод";"14";
"62365978";"776";"2015";"август";"Серафим";"14";
"62365979";"777";"2015";"август";"Филипп";"14";
"62365980";"778";"2015";"август";"Артем";"13";
"62365981";"779";"2015";"август";"Адам";"13";
"62365982";"780";"2015";"август";"Анатолий";"12";
"62365983";"781";"2015";"август";"Борис";"12";
"62365984";"782";"2015";"август";"Демьян";"12";
"62365985";"783";"2015";"август";"Эмир";"12";
"62365986";"784";"2015";"август";"Виталий";"11";
"62365987";"785";"2015";"август";"Эмиль";"11";
"62365988";"786";"2015";"август";"Гордей";"9";
"62365989";"787";"2015";"август";"Максимилиан";"9";
"62365990";"788";"2015";"август";"Марат";"9";
"62365991";"789";"2015";"август";"Алихан";"8";
"62365992";"790";"2015";"август";"Валерий";"8";
"62365993";"791";"2015";"август";"Ильяс";"8";
"62365994";"792";"2015";"август";"Эрик";"8";
"62365995";"793";"2015";"август";"Данияр";"7";
"62365996";"794";"2015";"август";"Камиль";"7";
"62365997";"795";"2015";"август";"Федор";"7";
"62365998";"796";"2015";"август";"Ян";"7";
"62365999";"797";"2015";"август";"Аким";"6";
"62366000";"798";"2015";"август";"Данис";"6";
"62366002";"799";"2015";"август";"Карим";"6";
"62366003";"800";"2015";"август";"Леон";"6";
"62366004";"801";"2015";"сентябрь";"Максим";"276";
"62366005";"802";"2015";"сентябрь";"Александр";"275";
"62366006";"803";"2015";"сентябрь";"Михаил";"249";
"62366007";"804";"2015";"сентябрь";"Артём";"233";
"62366008";"805";"2015";"сентябрь";"Дмитрий";"218";
"62366009";"806";"2015";"сентябрь";"Иван";"217";
"62366010";"807";"2015";"сентябрь";"Даниил";"186";
"62366011";"808";"2015";"сентябрь";"Тимофей";"147";
"62366012";"809";"2015";"сентябрь";"Матвей";"133";
"62366013";"810";"2015";"сентябрь";"Илья";"131";
"62366014";"811";"2015";"сентябрь";"Егор";"122";
"62366015";"812";"2015";"сентябрь";"Никита";"121";
"62366016";"813";"2015";"сентябрь";"Андрей";"120";
"62366017";"814";"2015";"сентябрь";"Кирилл";"117";
"62366018";"815";"2015";"сентябрь";"Роман";"116";
"62366019";"816";"2015";"сентябрь";"Ярослав";"115";
"62366020";"817";"2015";"сентябрь";"Владимир";"111";
"62366021";"818";"2015";"сентябрь";"Алексей";"110";
"62366022";"819";"2015";"сентябрь";"Марк";"103";
"62366023";"820";"2015";"сентябрь";"Степан";"93";
"62366024";"821";"2015";"сентябрь";"Лев";"90";
"62366025";"822";"2015";"сентябрь";"Фёдор";"90";
"62366026";"823";"2015";"сентябрь";"Сергей";"78";
"62366027";"824";"2015";"сентябрь";"Арсений";"72";
"62366028";"825";"2015";"сентябрь";"Глеб";"72";
"62366029";"826";"2015";"сентябрь";"Владислав";"68";
"62366030";"827";"2015";"сентябрь";"Павел";"68";
"62366031";"828";"2015";"сентябрь";"Георгий";"67";
"62366032";"829";"2015";"сентябрь";"Константин";"67";
"62366033";"830";"2015";"сентябрь";"Тимур";"67";
"62366034";"831";"2015";"сентябрь";"Денис";"57";
"62366035";"832";"2015";"сентябрь";"Евгений";"52";
"62366036";"833";"2015";"сентябрь";"Давид";"50";
"62366037";"834";"2015";"сентябрь";"Григорий";"49";
"62366039";"835";"2015";"сентябрь";"Макар";"49";
"62366040";"836";"2015";"сентябрь";"Семён";"49";
"62366041";"837";"2015";"сентябрь";"Николай";"46";
"62366042";"838";"2015";"сентябрь";"Данила";"43";
"62366043";"839";"2015";"сентябрь";"Руслан";"39";
"62366044";"840";"2015";"сентябрь";"Артемий";"36";
"62366045";"841";"2015";"сентябрь";"Виктор";"35";
"62366046";"842";"2015";"сентябрь";"Захар";"34";
"62366047";"843";"2015";"сентябрь";"Игорь";"34";
"62366048";"844";"2015";"сентябрь";"Амир";"33";
"62366049";"845";"2015";"сентябрь";"Леонид";"33";
"62366050";"846";"2015";"сентябрь";"Вячеслав";"32";
"62366051";"847";"2015";"сентябрь";"Платон";"32";
"62366052";"848";"2015";"сентябрь";"Антон";"30";
"62366053";"849";"2015";"сентябрь";"Даниэль";"27";
"62366054";"850";"2015";"сентябрь";"Елисей";"27";
"62366055";"851";"2015";"сентябрь";"Олег";"27";
"62366056";"852";"2015";"сентябрь";"Артур";"26";
"62366057";"853";"2015";"сентябрь";"Богдан";"26";
"62366058";"854";"2015";"сентябрь";"Демид";"26";
"62366059";"855";"2015";"сентябрь";"Мирон";"26";
"62366060";"856";"2015";"сентябрь";"Пётр";"26";
"62366061";"857";"2015";"сентябрь";"Всеволод";"25";
"62366063";"858";"2015";"сентябрь";"Святослав";"25";
"62366064";"859";"2015";"сентябрь";"Умар";"23";
"62366065";"860";"2015";"сентябрь";"Василий";"22";
"62366066";"861";"2015";"сентябрь";"Лука";"22";
"62366067";"862";"2015";"сентябрь";"Вадим";"19";
"62366068";"863";"2015";"сентябрь";"Герман";"19";
"62366069";"864";"2015";"сентябрь";"Мухаммад";"19";
"62366070";"865";"2015";"сентябрь";"Тихон";"19";
"62366071";"866";"2015";"сентябрь";"Юрий";"19";
"62366072";"867";"2015";"сентябрь";"Борис";"18";
"62366073";"868";"2015";"сентябрь";"Али";"17";
"62366074";"869";"2015";"сентябрь";"Адам";"16";
"62366075";"870";"2015";"сентябрь";"Гордей";"16";
"62366076";"871";"2015";"сентябрь";"Родион";"16";
"62366077";"872";"2015";"сентябрь";"Федор";"16";
"62366078";"873";"2015";"сентябрь";"Дамир";"15";
"62366079";"874";"2015";"сентябрь";"Савелий";"15";
"62366080";"875";"2015";"сентябрь";"Роберт";"14";
"62366081";"876";"2015";"сентябрь";"Арсен";"13";
"62366082";"877";"2015";"сентябрь";"Демьян";"13";
"62366083";"878";"2015";"сентябрь";"Мирослав";"13";
"62366084";"879";"2015";"сентябрь";"Валерий";"12";
"62366085";"880";"2015";"сентябрь";"Марат";"12";
"62366086";"881";"2015";"сентябрь";"Станислав";"12";
"62366087";"882";"2015";"сентябрь";"Филипп";"12";
"62366088";"883";"2015";"сентябрь";"Артем";"10";
"62366089";"884";"2015";"сентябрь";"Данил";"10";
"62366090";"885";"2015";"сентябрь";"Муслим";"10";
"62366091";"886";"2015";"сентябрь";"Эмин";"10";
"62366092";"887";"2015";"сентябрь";"Анатолий";"9";
"62366093";"888";"2015";"сентябрь";"Савва";"9";
"62366094";"889";"2015";"сентябрь";"Эмир";"9";
"62366095";"890";"2015";"сентябрь";"Яков";"9";
"62366096";"891";"2015";"сентябрь";"Ибрагим";"8";
"62366097";"892";"2015";"сентябрь";"Серафим";"8";
"62366098";"893";"2015";"сентябрь";"Сулейман";"8";
"62366099";"894";"2015";"сентябрь";"Алинур";"7";
"62366100";"895";"2015";"сентябрь";"Игнат";"7";
"62366101";"896";"2015";"сентябрь";"Алан";"6";
"62366102";"897";"2015";"сентябрь";"Виталий";"6";
"62366103";"898";"2015";"сентябрь";"Леон";"6";
"62366104";"899";"2015";"сентябрь";"Максимилиан";"6";
"62366105";"900";"2015";"сентябрь";"Рафаэль";"6";
"62366106";"901";"2015";"октябрь";"Александр";"301";
"62366107";"902";"2015";"октябрь";"Максим";"274";
"62366108";"903";"2015";"октябрь";"Михаил";"258";
"62366109";"904";"2015";"октябрь";"Иван";"237";
"62366110";"905";"2015";"октябрь";"Дмитрий";"220";
"62366111";"906";"2015";"октябрь";"Артём";"211";
"62366112";"907";"2015";"октябрь";"Даниил";"191";
"62366113";"908";"2015";"октябрь";"Алексей";"161";
"62366114";"909";"2015";"октябрь";"Андрей";"159";
"62366116";"910";"2015";"октябрь";"Матвей";"146";
"62366117";"911";"2015";"октябрь";"Владимир";"138";
"62366119";"912";"2015";"октябрь";"Кирилл";"133";
"62366120";"913";"2015";"октябрь";"Роман";"129";
"62366121";"914";"2015";"октябрь";"Егор";"124";
"62366123";"915";"2015";"октябрь";"Илья";"122";
"62366124";"916";"2015";"октябрь";"Никита";"116";
"62366125";"917";"2015";"октябрь";"Марк";"112";
"62366127";"918";"2015";"октябрь";"Тимофей";"112";
"62366128";"919";"2015";"октябрь";"Сергей";"103";
"62366129";"920";"2015";"октябрь";"Лев";"98";
"62366130";"921";"2015";"октябрь";"Ярослав";"94";
"62366131";"922";"2015";"октябрь";"Степан";"90";
"62366132";"923";"2015";"октябрь";"Фёдор";"88";
"62366133";"924";"2015";"октябрь";"Владислав";"86";
"62366134";"925";"2015";"октябрь";"Константин";"84";
"62366135";"926";"2015";"октябрь";"Георгий";"75";
"62366136";"927";"2015";"октябрь";"Тимур";"75";
"62366137";"928";"2015";"октябрь";"Павел";"70";
"62366138";"929";"2015";"октябрь";"Николай";"63";
"62366139";"930";"2015";"октябрь";"Мирон";"62";
"62366140";"931";"2015";"октябрь";"Глеб";"60";
"62366141";"932";"2015";"октябрь";"Давид";"58";
"62366142";"933";"2015";"октябрь";"Денис";"56";
"62366143";"934";"2015";"октябрь";"Григорий";"50";
"62366144";"935";"2015";"октябрь";"Семён";"47";
"62366145";"936";"2015";"октябрь";"Арсений";"46";
"62366146";"937";"2015";"октябрь";"Евгений";"46";
"62366148";"938";"2015";"октябрь";"Платон";"46";
"62366149";"939";"2015";"октябрь";"Макар";"45";
"62366150";"940";"2015";"октябрь";"Артемий";"40";
"62366151";"941";"2015";"октябрь";"Игорь";"40";
"62366152";"942";"2015";"октябрь";"Данила";"35";
"62366153";"943";"2015";"октябрь";"Амир";"34";
"62366154";"944";"2015";"октябрь";"Олег";"34";
"62366155";"945";"2015";"октябрь";"Василий";"33";
"62366156";"946";"2015";"октябрь";"Леонид";"32";
"62366157";"947";"2015";"октябрь";"Елисей";"31";
"62366158";"948";"2015";"октябрь";"Юрий";"31";
"62366159";"949";"2015";"октябрь";"Богдан";"30";
"62366160";"950";"2015";"октябрь";"Антон";"28";
"62366161";"951";"2015";"октябрь";"Захар";"28";
"62366162";"952";"2015";"октябрь";"Всеволод";"27";
"62366163";"953";"2015";"октябрь";"Даниэль";"27";
"62366164";"954";"2015";"октябрь";"Филипп";"26";
"62366165";"955";"2015";"октябрь";"Руслан";"25";
"62366166";"956";"2015";"октябрь";"Дамир";"24";
"62366167";"957";"2015";"октябрь";"Тихон";"24";
"62366168";"958";"2015";"октябрь";"Вадим";"20";
"62366170";"959";"2015";"октябрь";"Вячеслав";"20";
"62366171";"960";"2015";"октябрь";"Пётр";"20";
"62366172";"961";"2015";"октябрь";"Савелий";"20";
"62366173";"962";"2015";"октябрь";"Виктор";"19";
"62366174";"963";"2015";"октябрь";"Мирослав";"19";
"62366175";"964";"2015";"октябрь";"Роберт";"19";
"62366176";"965";"2015";"октябрь";"Артур";"18";
"62366177";"966";"2015";"октябрь";"Эмиль";"17";
"62366178";"967";"2015";"октябрь";"Демид";"16";
"62366179";"968";"2015";"октябрь";"Адам";"15";
"62366180";"969";"2015";"октябрь";"Герман";"15";
"62366181";"970";"2015";"октябрь";"Святослав";"15";
"62366182";"971";"2015";"октябрь";"Умар";"15";
"62366183";"972";"2015";"октябрь";"Родион";"14";
"62366184";"973";"2015";"октябрь";"Борис";"13";
"62366185";"974";"2015";"октябрь";"Станислав";"13";
"62366186";"975";"2015";"октябрь";"Али";"12";
"62366187";"976";"2015";"октябрь";"Артем";"12";
"62366188";"977";"2015";"октябрь";"Данил";"12";
"62366189";"978";"2015";"октябрь";"Лука";"12";
"62366190";"979";"2015";"октябрь";"Мухаммад";"12";
"62366191";"980";"2015";"октябрь";"Гордей";"11";
"62366192";"981";"2015";"октябрь";"Марсель";"11";
"62366194";"982";"2015";"октябрь";"Ростислав";"10";
"62366195";"983";"2015";"октябрь";"Амин";"9";
"62366196";"984";"2015";"октябрь";"Ибрагим";"9";
"62366197";"985";"2015";"октябрь";"Назар";"9";
"62366198";"986";"2015";"октябрь";"Савва";"9";
"62366199";"987";"2015";"октябрь";"Серафим";"9";
"62366200";"988";"2015";"октябрь";"Тигран";"9";
"62366201";"989";"2015";"октябрь";"Эрик";"9";
"62366202";"990";"2015";"октябрь";"Анатолий";"8";
"62366203";"991";"2015";"октябрь";"Валерий";"8";
"62366204";"992";"2015";"октябрь";"Виталий";"8";
"62366205";"993";"2015";"октябрь";"Демьян";"8";
"62366206";"994";"2015";"октябрь";"Яков";"8";
"62366207";"995";"2015";"октябрь";"Альберт";"7";
"62366208";"996";"2015";"октябрь";"Аким";"7";
"62366209";"997";"2015";"октябрь";"Алихан";"7";
"62366210";"998";"2015";"октябрь";"Алекс";"7";
"62366211";"999";"2015";"октябрь";"Архип";"7";
"62366212";"1000";"2015";"октябрь";"Леон";"7";
"62366214";"1001";"2015";"ноябрь";"Александр";"267";
"62366215";"1002";"2015";"ноябрь";"Михаил";"251";
"62366216";"1003";"2015";"ноябрь";"Максим";"242";
"62366217";"1004";"2015";"ноябрь";"Артём";"223";
"62366218";"1005";"2015";"ноябрь";"Иван";"211";
"62366219";"1006";"2015";"ноябрь";"Дмитрий";"190";
"62366220";"1007";"2015";"ноябрь";"Даниил";"158";
"62366221";"1008";"2015";"ноябрь";"Андрей";"150";
"62366222";"1009";"2015";"ноябрь";"Матвей";"145";
"62366223";"1010";"2015";"ноябрь";"Кирилл";"142";
"62366224";"1011";"2015";"ноябрь";"Егор";"128";
"62366225";"1012";"2015";"ноябрь";"Илья";"125";
"62366226";"1013";"2015";"ноябрь";"Алексей";"124";
"62366227";"1014";"2015";"ноябрь";"Тимофей";"119";
"62366228";"1015";"2015";"ноябрь";"Никита";"116";
"62366229";"1016";"2015";"ноябрь";"Владимир";"115";
"62366230";"1017";"2015";"ноябрь";"Марк";"114";
"62366231";"1018";"2015";"ноябрь";"Роман";"103";
"62366232";"1019";"2015";"ноябрь";"Лев";"92";
"62366233";"1020";"2015";"ноябрь";"Георгий";"81";
"62366234";"1021";"2015";"ноябрь";"Константин";"79";
"62366235";"1022";"2015";"ноябрь";"Ярослав";"79";
"62366236";"1023";"2015";"ноябрь";"Фёдор";"78";
"62366237";"1024";"2015";"ноябрь";"Владислав";"77";
"62366238";"1025";"2015";"ноябрь";"Степан";"72";
"62366239";"1026";"2015";"ноябрь";"Сергей";"69";
"62366240";"1027";"2015";"ноябрь";"Николай";"64";
"62366241";"1028";"2015";"ноябрь";"Тимур";"64";
"62366242";"1029";"2015";"ноябрь";"Платон";"62";
"62366243";"1030";"2015";"ноябрь";"Арсений";"56";
"62366244";"1031";"2015";"ноябрь";"Павел";"55";
"62366245";"1032";"2015";"ноябрь";"Глеб";"54";
"62366246";"1033";"2015";"ноябрь";"Денис";"48";
"62366247";"1034";"2015";"ноябрь";"Давид";"42";
"62366248";"1035";"2015";"ноябрь";"Мирон";"40";
"62366249";"1036";"2015";"ноябрь";"Данила";"39";
"62366250";"1037";"2015";"ноябрь";"Пётр";"39";
"62366251";"1038";"2015";"ноябрь";"Григорий";"38";
"62366252";"1039";"2015";"ноябрь";"Виктор";"36";
"62366253";"1040";"2015";"ноябрь";"Макар";"36";
"62366254";"1041";"2015";"ноябрь";"Евгений";"35";
"62366255";"1042";"2015";"ноябрь";"Семён";"33";
"62366256";"1043";"2015";"ноябрь";"Артемий";"32";
"62366257";"1044";"2015";"ноябрь";"Богдан";"30";
"62366258";"1045";"2015";"ноябрь";"Василий";"30";
"62366259";"1046";"2015";"ноябрь";"Юрий";"30";
"62366260";"1047";"2015";"ноябрь";"Леонид";"27";
"62366261";"1048";"2015";"ноябрь";"Руслан";"26";
"62366262";"1049";"2015";"ноябрь";"Савелий";"26";
"62366263";"1050";"2015";"ноябрь";"Даниэль";"25";
"62366264";"1051";"2015";"ноябрь";"Игорь";"25";
"62366265";"1052";"2015";"ноябрь";"Лука";"25";
"62366266";"1053";"2015";"ноябрь";"Антон";"23";
"62366267";"1054";"2015";"ноябрь";"Олег";"23";
"62366268";"1055";"2015";"ноябрь";"Борис";"22";
"62366269";"1056";"2015";"ноябрь";"Вячеслав";"22";
"62366270";"1057";"2015";"ноябрь";"Артем";"21";
"62366272";"1058";"2015";"ноябрь";"Елисей";"21";
"62366273";"1059";"2015";"ноябрь";"Станислав";"21";
"62366274";"1060";"2015";"ноябрь";"Амир";"20";
"62366275";"1061";"2015";"ноябрь";"Всеволод";"20";
"62366276";"1062";"2015";"ноябрь";"Умар";"20";
"62366277";"1063";"2015";"ноябрь";"Захар";"19";
"62366278";"1064";"2015";"ноябрь";"Адам";"18";
"62366279";"1065";"2015";"ноябрь";"Вадим";"18";
"62366280";"1066";"2015";"ноябрь";"Гордей";"18";
"62366282";"1067";"2015";"ноябрь";"Артур";"17";
"62366283";"1068";"2015";"ноябрь";"Герман";"17";
"62366284";"1069";"2015";"ноябрь";"Демид";"17";
"62366285";"1070";"2015";"ноябрь";"Филипп";"17";
"62366286";"1071";"2015";"ноябрь";"Родион";"15";
"62366287";"1072";"2015";"ноябрь";"Тихон";"15";
"62366288";"1073";"2015";"ноябрь";"Савва";"14";
"62366289";"1074";"2015";"ноябрь";"Святослав";"13";
"62366290";"1075";"2015";"ноябрь";"Серафим";"13";
"62366291";"1076";"2015";"ноябрь";"Демьян";"12";
"62366292";"1077";"2015";"ноябрь";"Мирослав";"12";
"62366293";"1078";"2015";"ноябрь";"Данил";"11";
"62366294";"1079";"2015";"ноябрь";"Ильяс";"11";
"62366295";"1080";"2015";"ноябрь";"Мухаммад";"11";
"62366296";"1081";"2015";"ноябрь";"Роберт";"11";
"62366297";"1082";"2015";"ноябрь";"Анатолий";"10";
"62366298";"1083";"2015";"ноябрь";"Али";"10";
"62366299";"1084";"2015";"ноябрь";"Альберт";"10";
"62366301";"1085";"2015";"ноябрь";"Валерий";"10";
"62366302";"1086";"2015";"ноябрь";"Ибрагим";"10";
"62366303";"1087";"2015";"ноябрь";"Игнат";"9";
"62366304";"1088";"2015";"ноябрь";"Мартин";"9";
"62366305";"1089";"2015";"ноябрь";"Тигран";"9";
"62366306";"1090";"2015";"ноябрь";"Эмин";"9";
"62366307";"1091";"2015";"ноябрь";"Ян";"9";
"62366308";"1092";"2015";"ноябрь";"Виталий";"8";
"62366309";"1093";"2015";"ноябрь";"Эмир";"8";
"62366310";"1094";"2015";"ноябрь";"Эрик";"8";
"62366311";"1095";"2015";"ноябрь";"Арсен";"7";
"62366312";"1096";"2015";"ноябрь";"Ратмир";"7";
"62366313";"1097";"2015";"ноябрь";"Ростислав";"7";
"62366314";"1098";"2015";"ноябрь";"Саид";"7";
"62366315";"1099";"2015";"ноябрь";"Тамерлан";"7";
"62366316";"1100";"2015";"ноябрь";"Шамиль";"7";
"62366321";"100";"2015";"январь";"Анатолий";"6";
"62366322";"101";"2015";"февраль";"Максим";"242";
"62366323";"102";"2015";"февраль";"Александр";"228";
"62366324";"103";"2015";"февраль";"Артём";"207";
"62366325";"104";"2015";"февраль";"Михаил";"190";
"62366326";"105";"2015";"февраль";"Иван";"186";
"62366327";"106";"2015";"февраль";"Дмитрий";"147";
"62366328";"107";"2015";"февраль";"Егор";"136";
"62366329";"108";"2015";"февраль";"Кирилл";"120";
"62366330";"109";"2015";"февраль";"Андрей";"120";
"62366331";"110";"2015";"февраль";"Тимофей";"120";
"62366332";"111";"2015";"февраль";"Даниил";"117";
"62366333";"112";"2015";"февраль";"Илья";"116";
"62366334";"113";"2015";"февраль";"Алексей";"101";
"62366335";"114";"2015";"февраль";"Владимир";"97";
"62366336";"115";"2015";"февраль";"Матвей";"94";
"62366337";"116";"2015";"февраль";"Фёдор";"89";
"62366338";"117";"2015";"февраль";"Роман";"88";
"62366339";"118";"2015";"февраль";"Никита";"85";
"62366340";"119";"2015";"февраль";"Ярослав";"81";
"62366341";"120";"2015";"февраль";"Марк";"74";
"62366342";"121";"2015";"февраль";"Сергей";"70";
"62366343";"122";"2015";"февраль";"Владислав";"66";
"62366344";"123";"2015";"февраль";"Николай";"66";
"62366345";"124";"2015";"февраль";"Степан";"65";
"62366346";"125";"2015";"февраль";"Лев";"61";
"62366347";"126";"2015";"февраль";"Арсений";"58";
"62366348";"127";"2015";"февраль";"Тимур";"57";
"62366349";"128";"2015";"февраль";"Глеб";"56";
"62366350";"129";"2015";"февраль";"Семён";"56";
"62366352";"130";"2015";"февраль";"Константин";"53";
"62366353";"131";"2015";"февраль";"Георгий";"48";
"62366354";"132";"2015";"февраль";"Павел";"46";
"62366355";"133";"2015";"февраль";"Григорий";"45";
"62366356";"134";"2015";"февраль";"Давид";"43";
"62366357";"135";"2015";"февраль";"Денис";"42";
"62366358";"136";"2015";"февраль";"Макар";"38";
"62366359";"137";"2015";"февраль";"Данила";"36";
"62366361";"138";"2015";"февраль";"Руслан";"34";
"62366362";"139";"2015";"февраль";"Виктор";"33";
"62366363";"140";"2015";"февраль";"Амир";"32";
"62366364";"141";"2015";"февраль";"Евгений";"29";
